sofifa_id,short_name,age,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle
244490,J. Stanić,20,188,80,Croatia,FC Augsburg,60,73,375000,2000,Right,1,3,2,Medium,RES,53,23,36,42,61,61,,,,,,,28,19,55,42,18,36,20,27,36,43,54,53,54,54,56,31,62,52,67,22,56,57,23,39,35,40,60,66,62
245336,M. Kilman,22,195,80,England,Wolverhampton Wanderers,60,73,375000,8000,Left,1,4,2,Medium,SUB,64,41,52,60,56,69,,,,,,,54,36,56,57,32,59,41,39,52,63,63,65,59,58,52,51,62,63,75,43,61,55,48,47,48,56,54,58,56
252263,N. Kölle,19,181,77,Germany,1. FSV Mainz 05,60,73,350000,2000,Left,1,3,2,High,RES,64,36,50,60,58,56,,,,,,,60,37,48,55,30,60,41,34,48,61,65,63,58,55,63,35,57,59,53,32,57,60,57,39,41,40,56,62,60
234207,J. Kitolano,19,174,68,Norway,Wolverhampton Wanderers,60,72,325000,5000,Left,1,3,2,High,RES,79,37,51,60,52,58,,,,,,,61,38,39,54,28,56,58,22,50,58,79,79,77,53,79,43,82,66,53,30,56,51,53,44,24,56,52,55,56
245863,V. Gendrey,19,179,75,France,Amiens SC,60,72,325000,1000,Right,1,2,2,Medium,RES,70,33,39,63,59,63,,,,,,,51,34,48,35,26,64,36,34,35,62,74,67,63,57,66,32,62,62,59,28,74,56,46,40,45,40,58,63,66
230876,M. Butcher,22,188,83,England,Bournemouth,60,70,325000,8000,Left,1,3,2,Medium,RES,63,49,56,60,57,64,,,,,,,48,49,59,62,36,61,41,30,60,62,63,63,55,54,58,54,67,60,68,47,57,56,54,59,47,56,55,59,57
240175,Bruno Jordão,20,180,71,Portugal,Wolverhampton Wanderers,60,70,325000,8000,Right,1,3,3,Medium,RES,55,50,58,67,44,57,,,,,,,44,52,57,65,35,68,42,41,61,67,56,54,66,60,66,62,54,54,58,40,58,48,32,64,54,62,42,42,34
240022,G. Zecca,21,180,76,Italy,Sassuolo,60,69,325000,6000,Right,1,3,2,High,RES,66,58,56,63,33,47,,,,,,,61,64,48,60,50,65,49,41,55,62,65,67,54,56,64,65,42,34,57,41,39,31,52,52,56,53,39,27,26
240140,M. Prezioso,23,178,67,Italy,Napoli,60,69,325000,7000,Right,1,3,2,Medium,RES,62,47,59,60,48,54,,,,,,,46,38,55,70,49,62,42,44,70,55,59,64,59,59,72,65,61,64,44,43,66,43,61,50,55,58,40,53,61
245561,Lombo,20,182,75,Spain,CD Leganés,60,69,250000,2000,Right,1,3,1,Medium,RES,,,,,,,52,58,60,61,19,67,12,9,11,15,11,11,12,15,21,17,14,23,35,57,48,45,60,20,45,10,18,10,9,52,16,28,7,12,13
251309,B. Soumaré,20,180,70,France,Dijon FCO,60,69,325000,2000,Left,1,2,2,High,SUB,68,48,58,62,48,52,,,,,,,43,36,53,66,40,63,49,44,70,60,66,69,60,59,75,77,58,58,45,44,58,48,52,56,52,49,42,49,55
252694,D. Bilogrevic,20,182,74,Germany,SC Paderborn 07,60,69,325000,3000,Right,1,3,2,High,RES,59,56,59,64,41,50,,,,,,,51,55,47,66,52,65,62,48,61,66,55,62,53,59,63,69,50,45,55,50,45,24,43,55,63,60,48,41,48
220565,A. Romano,23,180,75,Italy,Napoli,60,68,300000,7000,Right,1,3,2,Medium,RES,50,55,55,57,53,63,,,,,,,41,59,54,64,42,55,46,42,58,57,52,49,59,63,60,58,54,65,64,48,61,58,57,55,51,59,50,55,46
235949,Strefezza,22,168,63,Brazil,SPAL,60,68,300000,2000,Right,1,2,2,High,RES,80,43,51,67,22,41,,,,,,,54,41,31,55,41,64,44,37,40,65,84,76,89,56,84,46,66,44,36,40,41,16,56,55,43,49,33,15,15
237146,Angel Sánchez,21,178,70,Spain,RCD Espanyol,60,68,300000,3000,Right,1,3,2,Medium,RES,60,60,57,58,36,48,,,,,,,56,60,60,57,49,59,46,45,59,56,61,60,55,65,66,61,62,33,61,59,29,38,70,63,70,49,40,26,22
240786,A. Koiki,19,180,70,England,Burnley,60,68,260000,3000,Left,1,2,3,Medium,RES,78,34,48,59,55,63,,,,,,,55,32,53,54,30,57,48,34,45,57,79,78,74,53,67,41,54,62,66,28,57,56,47,37,41,44,51,59,57
251625,U. Eneme-Ella,18,184,75,France,Amiens SC,60,68,280000,1000,Right,1,2,3,High,RES,67,50,56,64,40,55,,,,,,,51,47,39,59,46,64,53,53,53,64,67,67,65,60,59,60,54,48,64,45,40,31,54,58,57,58,48,38,43
221202,M. Barnes,22,185,72,England,Southampton,60,67,300000,7000,Left,1,3,3,Medium,RES,63,59,48,58,23,58,,,,,,,36,62,59,53,49,59,50,43,44,57,65,62,57,57,65,58,63,61,63,55,40,15,55,55,61,49,21,18,24
237128,T. Costantini,23,183,77,Italy,SPAL,60,67,290000,2000,Left,1,2,2,High,RES,74,58,50,62,29,55,,,,,,,59,57,37,50,56,60,53,48,41,63,76,73,71,57,72,72,42,53,58,47,51,23,59,48,56,66,31,28,25
239011,J. Homawoo,21,191,80,Togo,FC Nantes,60,67,270000,3000,Left,1,2,2,Medium,RES,54,30,40,42,60,58,,,,,,,45,24,62,44,37,34,37,32,38,51,53,54,54,51,41,42,51,39,69,28,54,56,26,32,43,49,53,67,65
252904,M. Langer,22,182,81,Germany,FC Schalke 04,60,67,270000,4000,Right,1,3,2,Low,RES,58,45,54,56,60,59,,,,,,,53,43,65,62,41,53,41,44,57,60,55,61,55,60,58,56,63,45,65,36,62,59,43,44,54,51,52,66,62
236995,Rubén Sánchez,24,186,78,Spain,Granada CF,60,66,290000,3000,Left,1,3,2,Medium,RES,48,62,46,52,37,55,,,,,,,42,64,65,51,49,50,39,39,45,54,52,44,52,60,58,61,67,43,65,58,42,35,66,44,69,55,39,29,28
251622,D. Tokpa,18,181,74,France,Amiens SC,60,66,260000,1000,Right,1,2,3,High,SUB,63,58,46,58,22,50,,,,,,,36,59,63,53,48,59,51,40,37,55,65,62,58,58,64,58,60,52,55,58,30,12,60,50,58,47,21,19,16
239573,M. Bleve,23,184,84,Italy,Lecce,60,64,200000,2000,Right,1,2,1,Medium,SUB,,,,,,,65,62,58,62,18,59,10,8,11,19,5,11,12,10,27,14,21,15,24,41,47,44,63,28,53,7,19,8,6,53,10,55,14,10,13
194894,F. Rossi,28,193,83,Italy,Atalanta,60,61,170000,6000,Right,1,1,1,Medium,RES,,,,,,,62,60,62,60,21,58,19,11,14,17,16,21,22,22,12,19,22,21,55,48,40,47,55,22,24,12,14,27,11,22,14,42,20,17,16
243585,G. Bazunu,17,188,73,Republic of Ireland,Manchester City,59,84,290000,1000,Right,1,2,1,Medium,RES,,,,,,,60,59,56,60,27,59,11,5,11,15,7,8,14,12,22,16,29,25,54,44,42,42,65,16,50,5,16,9,8,42,15,38,16,12,11
244289,K. Bafounta,17,193,81,France,Borussia Dortmund,59,83,325000,1000,Right,1,3,3,Medium,RES,66,50,54,60,56,61,,,,,,,39,48,61,65,54,59,51,44,61,63,65,66,66,49,50,57,60,64,60,46,59,54,55,47,48,43,53,62,50
245907,J. Bowden,17,183,78,England,Tottenham Hotspur,59,81,325000,1000,Right,1,3,2,Medium,RES,63,46,57,58,58,50,,,,,,,50,43,54,63,37,59,50,47,62,58,62,64,50,60,56,59,62,45,47,40,62,55,42,56,56,53,59,60,59
237825,N. Kirby,19,173,66,England,Crystal Palace,59,79,325000,4000,Right,1,2,3,Medium,RES,74,45,57,64,36,51,,,,,,,48,49,34,69,42,61,41,46,61,63,74,74,78,44,88,42,56,63,49,40,42,24,47,51,49,54,39,41,39
240562,D. Adshead,17,185,70,England,Norwich City,59,79,300000,1000,Right,1,2,2,High,RES,73,49,58,56,47,52,,,,,,,47,47,39,66,39,52,48,40,61,60,73,73,62,54,69,53,61,56,50,52,48,37,58,61,47,60,48,56,49
240836,S. Çetin,18,174,70,Germany,Eintracht Frankfurt,59,79,300000,1000,Right,1,3,3,High,RES,59,60,58,65,54,52,,,,,,,50,63,47,64,47,64,50,42,58,62,64,55,75,59,77,57,59,54,48,61,59,55,62,63,53,61,50,60,57
247479,L. Unbehaun,18,185,82,Germany,Borussia Dortmund,59,79,270000,1000,Right,1,3,1,Medium,RES,,,,,,,49,58,59,64,55,62,8,6,10,29,7,10,8,9,28,19,49,59,58,59,62,44,83,30,67,6,19,13,5,45,11,39,8,10,11
252264,E. Eyibil,18,175,72,Germany,1. FSV Mainz 05,59,79,325000,1000,Left,1,3,2,High,RES,66,45,60,63,35,49,,,,,,,52,45,49,66,54,63,55,54,62,62,66,66,65,51,69,52,59,56,46,32,45,25,50,61,57,52,47,28,25
252302,Y. Larouci,18,175,69,Algeria,Liverpool,59,79,300000,3000,Left,1,2,2,High,RES,74,47,52,63,56,56,,,,,,,57,45,48,54,42,63,50,38,49,61,73,75,65,56,69,52,70,54,56,48,53,57,52,52,44,59,55,60,56
242420,V. Millico,18,173,68,Italy,Torino,59,77,325000,3000,Right,1,3,3,Medium,SUB,57,54,58,65,30,40,,,,,,,60,56,38,65,51,69,56,56,44,65,65,51,56,41,71,61,40,31,48,45,31,22,55,56,50,52,29,31,35
251346,J. Martin,17,177,70,England,Norwich City,59,77,300000,1000,Right,1,3,3,High,RES,71,54,57,60,28,44,,,,,,,55,52,30,59,57,60,58,48,54,58,79,64,68,43,78,66,43,45,47,47,34,23,58,59,48,47,26,31,28
251961,R. Philippe,18,180,70,France,Dijon FCO,59,77,325000,1000,Left,1,2,2,High,SUB,57,61,46,55,22,54,,,,,,,39,65,59,50,45,53,48,32,39,56,56,58,53,56,65,62,59,54,60,53,40,20,55,55,68,47,15,17,22
243345,J. Rieckmann,18,186,76,Germany,SV Werder Bremen,59,76,300000,1000,Right,1,4,2,Medium,RES,54,31,46,45,59,56,,,,,,,38,25,57,57,26,39,45,25,55,45,55,53,60,60,65,41,61,45,63,35,53,67,23,34,36,57,55,59,54
244929,J. Daly,19,178,70,England,Crystal Palace,59,76,325000,5000,Left,1,2,2,Medium,RES,76,57,43,59,22,45,,,,,,,33,63,57,49,45,57,42,30,40,52,78,75,79,62,71,55,57,51,46,47,31,18,55,46,58,50,14,21,19
247410,P. Wade,19,178,66,France,OGC Nice,59,76,325000,2000,Right,1,3,2,Medium,RES,64,43,57,56,55,56,,,,,,,43,34,57,65,42,55,45,41,61,56,62,66,56,56,73,63,56,64,47,39,67,55,60,62,53,62,49,57,61
231673,L. Dreher,20,184,77,England,Crystal Palace,59,74,350000,6000,Right,1,3,2,Medium,RES,63,47,57,60,46,58,,,,,,,41,44,49,64,33,56,48,46,64,63,61,65,68,53,63,56,61,57,63,51,45,53,42,61,47,48,40,47,46
240913,C. Kelleher,20,188,69,Republic of Ireland,Liverpool,59,74,290000,5000,Right,1,2,1,Medium,RES,,,,,,,60,56,53,62,39,57,13,6,13,25,9,10,12,11,29,14,40,38,36,57,48,40,64,19,52,8,21,12,4,22,14,35,18,10,14
247887,D. Merola,19,181,78,Italy,Inter,59,74,325000,5000,Left,1,2,2,Medium,RES,57,58,44,57,24,49,,,,,,,36,58,66,50,43,57,43,37,38,57,55,59,55,55,60,64,62,46,55,55,35,19,61,50,60,51,17,21,22
250724,N. Ngoumou,19,182,70,France,Toulouse Football Club,59,74,325000,3000,Right,1,2,3,High,RES,76,58,55,58,28,46,,,,,,,58,59,41,57,65,58,60,47,47,59,75,77,59,47,65,65,42,54,49,46,31,17,58,54,66,50,27,31,33
243452,I. Diarra,21,172,67,France,FC Girondins de Bordeaux,59,73,350000,4000,Left,1,2,3,Medium,RES,76,55,51,65,23,36,,,,,,,55,56,42,51,47,65,53,42,46,61,75,76,77,50,83,66,45,50,30,46,30,23,53,52,57,51,20,22,19
246464,J. Theissen,21,188,82,Germany,Fortuna Düsseldorf,59,73,290000,2000,Right,1,3,1,Medium,RES,,,,,,,63,59,61,57,33,54,10,5,10,29,7,5,10,8,24,10,32,33,34,51,35,46,51,24,68,6,20,8,6,30,12,35,8,9,11
248136,A. Jaziri,19,173,73,Tunisia,OGC Nice,59,73,325000,3000,Right,1,3,3,Medium,RES,58,58,52,66,29,46,,,,,,,55,62,41,56,48,71,51,53,45,63,62,55,56,45,74,60,45,47,52,48,32,18,57,48,60,54,23,35,34
237026,D. Itter,20,184,74,Germany,VfL Wolfsburg,59,72,280000,4000,Right,1,3,2,Medium,RES,63,36,48,56,59,55,,,,,,,56,34,49,54,35,57,46,37,44,51,65,62,66,55,63,43,44,53,55,31,61,59,45,38,40,47,60,62,61
229243,T. Wiesner,22,192,87,Germany,Fortuna Düsseldorf,59,71,220000,3000,Right,1,3,1,Medium,RES,,,,,,,62,59,57,60,35,57,12,13,16,22,14,12,18,16,20,20,36,34,39,51,35,43,57,23,66,15,26,14,12,31,20,30,18,15,14
235800,M. Šverko,21,187,81,Croatia,1. FSV Mainz 05,59,71,250000,3000,Left,1,3,2,Medium,RES,65,29,51,57,57,65,,,,,,,59,20,55,58,23,56,46,39,49,59,64,65,54,56,55,47,38,53,74,28,65,59,33,36,38,43,53,62,55
239673,T. Cordner,20,189,75,England,Bournemouth,59,71,260000,6000,Right,1,3,2,Medium,RES,56,30,36,39,58,68,,,,,,,33,26,58,42,35,33,32,37,35,41,57,55,51,53,58,39,68,64,73,25,62,57,32,31,40,51,58,59,59
241091,B. Scott,20,187,78,United States,1. FC Köln,59,71,230000,2000,Right,1,2,1,Medium,RES,,,,,,,64,59,60,59,31,59,12,7,12,25,7,10,15,10,22,12,33,30,38,40,46,45,64,21,44,6,26,14,5,33,12,27,12,11,13
244542,K. Kaïboue,20,182,65,France,Montpellier HSC,59,71,260000,3000,Left,1,3,2,Medium,RES,58,51,57,56,60,51,,,,,,,61,49,60,61,48,52,65,66,59,58,52,62,59,60,65,61,61,54,44,47,62,53,35,41,62,46,64,60,64
245391,S. Sy,20,174,69,France,Amiens SC,59,71,250000,2000,Left,1,2,2,Medium,RES,62,33,51,58,57,54,,,,,,,52,32,53,58,34,59,38,34,54,56,67,57,54,56,66,32,61,64,47,34,59,51,40,41,42,48,58,60,62
239324,M. Talal,21,178,74,France,Amiens SC,59,70,260000,2000,Right,1,3,3,Medium,SUB,47,40,56,65,54,63,,,,,,,45,34,53,69,34,65,40,41,56,65,51,44,64,57,74,59,57,78,57,35,63,52,28,51,54,57,47,58,64
241476,Raúl Sánchez,21,188,74,Spain,CD Leganés,59,70,270000,3000,Left,1,3,2,Medium,RES,60,56,57,61,33,51,,,,,,,58,56,43,62,58,62,56,49,54,66,57,62,51,41,51,65,36,56,57,42,33,25,52,51,69,49,32,36,30
248240,M. Soula,21,172,70,France,Angers SCO,59,70,270000,3000,Right,1,3,2,Medium,RES,67,62,54,62,29,42,,,,,,,57,63,47,58,65,64,54,48,46,60,64,69,57,40,79,71,43,40,45,54,36,17,55,52,60,51,26,34,32
236882,Altamirano,22,179,73,Spain,Real Betis,59,69,250000,3000,Right,1,3,3,Medium,RES,64,58,53,61,30,42,,,,,,,53,59,39,57,49,62,55,42,45,61,62,66,58,55,70,62,43,35,46,57,42,28,61,56,49,60,29,29,32
241157,T. Sainte-Luce,20,181,72,France,Nîmes Olympique,59,69,230000,2000,Left,1,2,2,High,SUB,69,39,53,57,53,48,,,,,,,60,41,47,57,29,53,35,42,53,58,68,69,66,63,57,34,64,56,42,38,50,52,52,46,46,61,54,54,57
247089,Julio Alonso,20,171,62,Spain,Real Betis,59,69,230000,2000,Right,1,2,2,Medium,RES,68,36,48,57,57,57,,,,,,,53,30,49,54,36,54,29,31,42,54,66,70,69,58,77,51,69,59,55,29,55,57,52,44,39,51,56,60,58
251286,F. Rüdlin,22,176,71,Germany,SC Freiburg,59,67,210000,3000,Right,1,3,2,Medium,RES,59,45,53,60,54,53,,,,,,,27,39,39,64,35,57,56,57,59,60,55,63,69,57,72,61,62,52,48,43,63,56,50,53,38,44,49,61,57
251620,J. Bumbu,20,181,75,France,Amiens SC,59,66,220000,2000,Right,1,2,3,Medium,RES,63,47,57,62,58,59,,,,,,,50,45,59,64,39,62,48,48,60,64,65,61,59,54,63,58,63,49,64,42,60,58,46,55,49,49,51,63,60
251646,J. Papeau,23,179,80,France,Amiens SC,59,65,210000,3000,Right,1,2,3,High,RES,63,52,58,62,41,58,,,,,,,54,50,43,60,54,64,58,51,60,64,63,63,51,51,63,65,50,41,74,44,40,32,52,61,53,58,46,38,46
251752,L. Chevalier,17,187,78,France,LOSC Lille,58,82,230000,1000,Right,1,3,1,Medium,RES,,,,,,,58,56,57,59,24,56,12,5,12,17,9,6,13,14,15,16,26,23,31,57,38,43,48,23,40,8,23,8,7,30,16,33,5,10,11
252276,Raúl Prada,18,180,68,Spain,RCD Mallorca,58,81,270000,1000,Left,1,3,2,Medium,RES,63,28,38,43,59,62,,,,,,,33,24,56,48,32,40,29,32,43,40,65,62,53,48,58,40,73,68,60,20,55,57,28,27,36,41,60,60,59
251956,A. Ngouyamsa,18,185,75,Cameroon,Dijon FCO,58,79,270000,1000,Left,1,3,2,Medium,RES,65,32,38,55,63,59,,,,,,,48,27,53,34,30,67,39,37,35,35,66,64,58,52,60,33,58,62,58,36,60,58,49,37,46,43,61,71,66
240779,M. Meli,19,178,70,Italy,Fiorentina,58,78,270000,5000,Right,1,3,3,Medium,RES,53,61,53,64,37,40,,,,,,,58,66,43,57,51,64,49,46,45,69,54,52,58,47,58,69,47,35,45,42,33,23,53,49,69,51,47,34,33
242073,J. Blazquez,19,192,83,Argentina,Valencia CF,58,78,230000,2000,Right,1,3,1,Medium,RES,,,,,,,62,58,61,57,23,62,10,6,11,26,7,9,11,10,33,16,21,25,33,35,45,46,62,22,33,7,19,12,7,26,14,33,10,12,13
243678,G. Siadas,19,180,74,Germany,Fortuna Düsseldorf,58,78,250000,2000,Left,1,3,2,Medium,RES,64,31,49,54,56,52,,,,,,,57,29,49,57,30,53,37,31,42,52,66,63,55,51,68,38,63,60,48,25,49,56,42,39,35,43,55,59,61
244746,L. Ntumba,18,194,78,France,Dijon FCO,58,78,220000,1000,Left,1,2,1,Medium,SUB,,,,,,,58,55,56,62,24,55,12,9,14,31,7,14,16,15,26,19,21,26,36,57,24,42,38,29,64,8,29,15,7,39,14,40,8,15,11
245721,G. Azzinnari,18,175,69,Italy,SC Paderborn 07,58,78,260000,2000,Right,1,2,2,High,RES,66,58,45,56,32,48,,,,,,,40,60,60,51,40,55,42,35,40,54,65,66,62,55,76,60,64,56,45,55,40,20,60,48,67,50,42,25,20
251957,T. Barbet,18,184,75,France,Dijon FCO,58,78,250000,1000,Left,1,2,2,Medium,SUB,60,30,34,40,61,56,,,,,,,32,26,58,38,32,36,35,32,33,42,56,63,41,54,60,42,69,58,58,25,46,61,31,31,44,50,59,62,62
252905,L. Kasten,18,188,90,Germany,VfL Wolfsburg,58,78,220000,1000,Right,1,3,1,Medium,RES,,,,,,,63,57,59,65,41,46,15,7,14,29,6,9,14,13,28,25,38,44,39,48,51,44,77,32,69,6,34,16,9,32,18,41,10,9,12
246924,N. Stendera,18,177,68,Germany,Eintracht Frankfurt,58,77,260000,2000,Right,1,3,2,Medium,RES,59,49,59,63,51,50,,,,,,,51,46,48,62,40,62,61,63,62,61,66,54,69,56,73,59,63,51,46,47,54,54,45,57,48,43,53,51,45
236358,K. Flanagan,19,179,72,Republic of Ireland,Crystal Palace,58,76,270000,4000,Right,1,3,3,Medium,RES,68,47,55,60,39,48,,,,,,,45,46,44,55,52,57,49,45,56,59,71,65,75,53,78,52,54,43,53,44,41,34,43,66,44,60,35,45,34
244140,A. Bakir,18,177,69,Germany,Borussia Dortmund,58,76,260000,3000,Right,1,3,3,Medium,RES,67,47,53,66,29,49,,,,,,,61,48,43,55,52,67,54,44,54,64,69,65,74,46,73,51,62,49,51,41,39,22,44,42,49,48,33,26,24
245994,A. Gomez Mancini,18,180,70,France,Angers SCO,58,76,260000,1000,Left,1,3,3,Medium,RES,55,51,58,57,48,47,,,,,,,52,51,44,61,42,56,44,50,63,58,55,55,61,55,62,59,54,47,45,44,52,52,53,60,61,49,47,49,43
231267,J. Lokilo,20,175,65,DR Congo,Crystal Palace,58,75,280000,6000,Left,1,3,2,Medium,RES,77,53,52,67,27,51,,,,,,,62,48,40,51,43,70,63,70,48,59,78,76,85,43,74,63,49,52,55,55,41,29,41,41,64,49,19,28,27
245599,Darío Ramos,19,191,78,Spain,Getafe CF,58,75,230000,1000,Right,1,3,1,Medium,RES,,,,,,,57,60,63,58,30,56,12,10,12,24,7,13,12,13,23,14,29,30,34,46,27,47,47,22,63,7,20,14,5,34,10,33,6,13,12
246930,Cheon Seong-Hoon,18,190,79,Korea Republic,FC Augsburg,58,75,260000,2000,Right,1,3,2,Medium,RES,66,54,42,55,31,57,,,,,,,34,60,66,53,45,53,39,29,27,59,67,66,60,49,48,51,66,54,64,47,42,25,55,48,56,45,26,30,25
233687,T. Odusina,19,186,74,England,Norwich City,58,74,260000,3000,Right,1,2,2,Medium,RES,56,27,37,36,59,61,,,,,,,26,19,57,44,27,29,31,28,47,38,58,54,52,49,57,46,67,50,68,24,56,50,26,31,33,44,68,59,54
240863,C. Coventry,19,175,65,Republic of Ireland,West Ham United,58,74,270000,6000,Right,1,3,2,Medium,RES,58,41,56,59,48,53,,,,,,,44,35,38,62,39,57,45,38,63,60,65,52,67,53,72,48,58,57,45,46,65,48,43,60,37,59,50,49,47
252573,A. Terzic,19,184,70,Serbia,Fiorentina,58,74,250000,3000,Left,1,2,2,Medium,SUB,62,36,41,56,60,55,,,,,,,53,35,55,36,30,64,34,43,36,42,62,62,57,55,62,35,57,63,49,35,60,59,54,42,49,38,56,64,63
239884,F. Adorni,19,185,80,Italy,Parma,58,73,230000,2000,Right,1,2,1,Medium,RES,,,,,,,59,59,50,58,24,53,11,5,14,27,5,14,13,14,15,19,31,18,34,54,45,38,57,25,54,5,16,11,5,22,18,48,18,11,10
247284,P. Finger,18,166,61,Germany,Eintracht Frankfurt,58,73,260000,2000,Left,1,3,2,Medium,RES,59,52,57,59,45,41,,,,,,,53,45,40,61,49,59,53,49,53,51,64,54,69,56,92,64,69,42,30,55,62,48,60,60,48,51,39,47,52
251293,L. Dehl,17,179,76,Germany,1. FC Union Berlin,58,73,250000,1000,Left,1,2,2,Medium,RES,56,52,56,58,44,51,,,,,,,50,54,47,59,50,55,53,48,56,60,58,54,66,49,63,52,55,53,52,49,47,33,56,60,49,49,50,46,42
239515,A. Cavagnera,20,185,75,Belgium,Milan,58,72,260000,4000,Right,1,3,2,Medium,RES,59,34,57,62,54,60,,,,,,,59,28,53,62,29,62,36,44,63,63,55,63,63,49,63,48,65,53,64,37,58,52,34,51,34,48,53,56,55
240945,G. McGregor,20,176,71,England,Crystal Palace,58,72,280000,6000,Right,1,3,2,Medium,RES,66,43,57,56,51,59,,,,,,,40,38,52,66,37,51,51,50,62,59,67,66,68,61,66,55,61,58,60,43,55,51,40,59,49,48,45,56,57
240981,M. Sanders,20,176,80,England,Brighton & Hove Albion,58,72,280000,5000,Right,1,3,2,Medium,RES,55,52,57,59,53,52,,,,,,,50,52,43,64,29,59,41,57,62,62,59,52,54,52,65,58,55,45,55,58,53,52,47,53,37,45,52,58,54
241839,L. Gagliano,18,178,73,Italy,Cagliari,58,72,260000,2000,Left,1,3,2,High,RES,43,60,44,57,30,49,,,,,,,38,66,62,48,44,55,40,40,37,57,50,38,57,61,69,54,61,53,53,56,31,12,57,51,60,52,45,19,18
244417,J. Krahl,19,194,90,Germany,1. FC Köln,58,72,230000,1000,Right,1,3,1,Medium,RES,,,,,,,61,51,57,70,32,47,12,8,14,22,7,8,10,9,20,18,27,36,32,51,33,43,58,19,70,13,31,12,8,28,14,22,15,14,13
246175,L. Ihorst,19,188,80,Germany,SV Werder Bremen,58,72,280000,3000,Left,1,4,2,Medium,RES,54,57,37,51,21,62,,,,,,,27,60,63,47,55,50,33,31,30,57,53,54,37,54,42,59,70,54,68,50,55,21,57,37,58,42,14,16,14
246300,B. Vera,20,180,74,Colombia,Lecce,58,72,260000,2000,Left,1,2,2,Low,RES,67,37,47,50,57,58,,,,,,,51,35,56,54,29,45,42,32,46,52,64,70,62,49,65,45,66,55,57,39,63,57,29,37,38,43,55,60,55
228153,J. Powell,20,178,68,England,West Ham United,58,71,250000,8000,Left,1,3,3,High,RES,73,43,54,59,48,54,,,,,,,60,39,42,54,42,59,55,53,51,56,71,75,67,48,72,47,52,61,49,43,58,47,52,50,59,60,48,49,53
234571,Mésaque Djú,20,178,63,Portugal,West Ham United,58,71,250000,8000,Right,1,2,2,Medium,RES,76,53,47,59,28,58,,,,,,,52,56,65,48,44,57,42,30,35,59,74,77,63,56,75,62,44,49,61,41,66,31,60,54,47,48,19,24,24
251302,M. Opfermann Arcones,19,172,64,Germany,1. FC Union Berlin,58,71,220000,3000,Right,1,3,2,Medium,RES,54,45,50,59,57,56,,,,,,,40,41,55,58,40,56,43,39,57,59,55,54,69,57,66,54,58,54,54,44,61,58,41,47,48,50,56,59,57
251912,Z. Ould Khaled,19,195,78,France,Angers SCO,58,71,220000,2000,Right,1,3,2,Medium,RES,59,47,54,50,56,68,,,,,,,42,41,60,60,42,51,50,53,61,47,57,61,54,51,42,61,58,63,72,45,66,53,56,49,46,41,51,58,62
229050,O. Rasmussen,21,176,70,Denmark,Wolverhampton Wanderers,58,70,210000,7000,Right,1,3,3,High,RES,70,32,52,62,51,51,,,,,,,51,29,33,56,31,61,36,36,54,62,72,68,69,54,75,36,64,62,45,32,51,54,43,51,36,48,51,53,53
241085,L. Tempelmann,20,174,75,Germany,SC Freiburg,58,70,230000,3000,Right,1,3,3,Medium,RES,55,36,56,61,56,50,,,,,,,38,36,54,66,37,58,50,43,63,62,64,48,73,55,76,38,67,50,49,34,49,57,42,58,37,50,52,58,57
251285,N. Thiede,20,185,81,Germany,SC Freiburg,58,70,180000,2000,Right,1,3,1,Medium,SUB,,,,,,,61,55,57,60,43,53,13,8,13,24,10,14,16,15,21,19,45,42,49,58,50,43,66,31,62,11,27,16,9,31,17,33,18,10,11
251451,F. Jäkel,18,193,78,Germany,RB Leipzig,58,70,190000,2000,Right,1,2,2,Medium,RES,52,29,37,36,59,58,,,,,,,37,24,65,43,32,31,36,32,30,38,54,50,41,54,43,40,65,51,62,25,55,58,32,33,38,50,53,62,60
238749,M. Nadé,20,188,80,France,AS Saint-Étienne,58,69,200000,3000,Right,1,3,2,Medium,RES,42,26,32,39,60,63,,,,,,,34,20,61,34,31,34,35,28,27,39,50,35,47,53,65,39,67,62,70,23,47,60,28,32,39,58,57,63,59
239839,S. Coly,21,184,69,Senegal,Roma,58,68,210000,5000,Right,1,2,2,High,RES,69,55,40,56,25,54,,,,,,,35,57,60,42,40,59,42,33,33,49,68,70,62,52,55,60,71,57,59,48,32,16,58,47,63,47,28,18,18
251313,S. Lahssaini,20,177,72,Belgium,FC Metz,58,68,200000,2000,Right,1,2,2,High,SUB,67,46,56,61,50,53,,,,,,,45,36,58,65,47,63,42,46,62,55,68,67,64,54,77,68,61,61,45,42,63,46,61,52,49,50,40,55,66
